RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_REGRESSION_PATH_DURATION,IA_SKIP,BUTTON_ACCURACY,Trial_Index_,cond_name,indexofia,length_pre,target_matras,practice,stim_num,target_length,TRIAL_DWELL_TIME,IA_ID
P30B,74,1601,269,269,1,1710,0,-1,74,TL,5,3,1,No,70,3,5235,5
P30B,75,740,285,740,3,740,0,1,75,RL,4,6,1,No,4,6,2975,4
P30B,76,1181,345,345,1,345,0,1,76,RL,5,6,2,No,12,6,9003,5
P30B,77,958,423,423,1,423,0,-1,77,TL,6,4,2,No,74,4,4309,6
P30B,78,344,344,344,1,344,0,1,78,RL,4,4,2,No,52,4,3144,4
P30B,79,485,339,485,2,485,0,-1,79,RH,5,6,2,No,75,6,2359,5
P30B,80,457,165,457,2,457,0,-1,80,TH,5,3,1,No,53,3,4633,5
P30B,81,793,310,310,1,976,0,-1,81,TL,4,3,2,No,42,5,5173,4
P30B,82,818,172,818,2,818,0,-1,82,TH,8,4,1,No,5,4,4512,8
P30B,83,1894,368,880,3,880,0,-1,83,TH,4,4,1,No,9,4,4426,4
P30B,84,1227,234,1227,4,1227,0,1,84,RL,4,6,1,No,8,6,2568,4
P32D,5,1209,151,936,3,936,0,1,5,TL,6,4,1,No,48,4,4083,6
P32D,6,947,460,947,3,947,0,-1,6,TH,4,5,2,No,15,5,4174,4
P32D,7,371,371,371,1,371,0,-1,7,TH,8,3,1,No,63,3,3272,8
P32D,8,507,170,507,2,507,0,-1,8,RH,4,6,1,No,9,6,3263,4
P32D,9,354,354,354,1,354,0,-1,9,RH,5,7,1,No,45,7,2826,5
P32D,10,456,240,456,2,456,0,-1,10,RL,6,5,1,No,10,5,3719,6
P32D,11,462,462,462,1,462,0,1,11,TL,7,3,1,No,64,3,3882,7
P32D,12,912,110,110,1,1486,0,-1,12,TH,4,3,1,No,35,3,3679,4
P32D,13,504,181,181,1,714,0,-1,13,RH,6,5,2,No,13,5,3193,6
P32D,14,660,83,83,1,864,0,-1,14,TH,6,3,1,No,31,3,4938,6
P32D,15,559,458,458,1,458,0,1,15,TL,5,4,2,No,40,4,3418,5
P32D,16,456,197,456,2,456,0,-1,16,TH,6,5,2,No,23,5,4504,6
P32D,17,401,168,401,2,401,0,-1,17,TH,4,4,2,No,71,4,2777,4
P32D,18,576,303,448,2,795,0,-1,18,RL,6,5,1,No,66,5,3165,6
P32D,19,355,355,355,1,355,0,-1,19,RH,8,5,1,No,5,5,3588,8
P32D,20,419,187,419,2,419,0,-1,20,RH,8,6,1,No,57,6,4429,8
P32D,21,790,175,790,4,790,0,-1,21,RH,6,6,2,No,77,6,2915,6
P32D,22,778,260,778,2,778,0,1,22,TL,4,4,2,No,52,4,4152,4
P32D,23,230,230,230,1,230,0,-1,23,RL,5,5,2,No,50,5,2539,5
P32D,24,609,114,609,2,609,0,-1,24,RL,7,6,1,No,62,6,3268,7
P32D,25,741,223,223,1,779,0,-1,25,RL,5,3,1,No,70,3,4037,5
P32D,26,605,247,605,2,605,0,-1,26,RL,5,5,1,No,26,5,3306,5
P32D,27,671,471,471,1,471,0,-1,27,TH,5,4,1,No,55,4,3203,5
P32D,28,411,299,299,1,299,0,-1,28,RH,5,5,3,No,37,5,2922,5
P32D,29,287,287,287,1,287,0,-1,29,TH,4,5,2,No,67,5,3609,4
P32D,30,445,116,116,1,632,0,-1,30,RL,5,5,1,No,46,5,3173,5
P32D,31,411,217,411,2,411,0,1,31,TL,4,4,1,No,44,4,2821,4
P32D,32,575,259,259,1,259,0,-1,32,RL,4,6,2,No,2,6,3732,4
P32D,33,756,154,154,1,961,0,-1,33,RH,8,5,2,No,29,5,4061,8
P32D,34,401,178,178,1,671,0,1,34,TL,7,4,1,No,28,4,3405,7
P32D,35,508,117,117,1,427,0,-1,35,RL,4,6,1,No,58,6,1819,4
P32D,36,459,228,459,3,459,0,1,36,TL,4,4,2,No,76,4,3764,4
P32D,37,296,296,296,1,296,0,-1,37,RH,5,4,2,No,41,4,3324,5
P32D,38,288,288,288,1,288,0,-1,38,TH,5,4,2,No,7,4,3812,5
P32D,39,446,351,446,2,446,0,-1,39,RL,5,7,2,No,14,7,2610,5
P32D,40,798,409,409,1,409,0,-1,40,RL,4,5,1,No,54,5,3484,4
P32D,41,576,458,576,2,576,0,-1,41,TH,5,4,2,No,75,4,3901,5
P32D,42,712,278,712,2,712,0,-1,42,TH,8,4,1,No,59,4,3646,8
P32D,43,464,117,117,1,735,0,-1,43,RH,5,6,3,No,17,6,3714,5
P32D,44,301,301,301,1,301,0,1,44,TL,4,4,1,No,20,4,2825,4
P32D,45,222,222,222,1,222,0,-1,45,RL,4,5,2,No,18,5,2473,4
P32D,46,589,285,285,1,285,0,-1,46,RH,7,3,1,No,65,3,2732,7
P32D,47,547,312,312,1,312,0,-1,47,TH,5,4,2,No,39,4,4018,5
P32D,48,544,185,185,1,789,0,-1,48,RL,5,5,2,No,6,5,3206,5
P32D,49,429,226,429,2,429,0,-1,49,RL,4,5,2,No,78,5,3057,4
P32D,50,496,215,496,3,496,0,-1,50,TH,6,5,2,No,19,5,3330,6
P32D,51,215,215,215,1,215,0,-1,51,RL,6,5,1,No,34,5,3689,6
P32D,52,225,225,225,1,225,0,1,52,TL,6,5,2,No,24,5,3648,6
P32D,53,209,209,209,1,209,0,1,53,TL,5,3,1,No,80,3,3746,5
P32D,54,256,256,256,1,256,0,-1,54,TH,4,4,2,No,3,4,3409,4
P32D,55,253,253,253,1,253,1,-1,55,TH,4,3,1,No,79,3,3160,4
P32D,56,182,182,182,1,182,0,-1,56,RH,5,6,2,No,21,6,2929,5
P32D,57,318,318,318,1,318,0,1,57,TL,4,4,1,No,36,4,2965,4
P32D,58,510,187,510,2,510,0,-1,58,RH,5,4,1,No,53,4,3248,5
P32D,59,416,416,416,1,416,0,1,59,TL,7,4,1,No,60,4,3605,7
P32D,60,980,213,980,2,980,0,1,60,TL,6,4,1,No,56,4,3533,6
P32D,61,395,175,395,2,395,0,-1,61,RH,4,5,2,No,61,5,3011,4
P32D,62,1618,141,402,2,402,0,-1,62,RL,4,5,2,No,42,5,6786,4
P32D,63,820,253,820,3,820,0,1,63,TL,7,4,2,No,72,4,4169,7
P32D,64,0,NA,NA,NA,NA,1,1,64,TL,6,4,1,No,16,4,4795,6
P32D,65,227,227,227,1,227,0,-1,65,TH,6,5,2,No,11,5,3493,6
P32D,66,301,301,301,1,301,0,-1,66,RH,6,4,2,No,73,4,2391,6
P32D,67,417,417,417,1,417,0,-1,67,TH,5,4,2,No,51,4,3619,5
P32D,68,289,289,289,1,289,0,-1,68,RH,5,4,2,No,25,4,2366,5
P32D,69,227,227,227,1,227,1,-1,69,RH,6,4,1,No,33,4,2818,6
P32D,70,293,293,293,1,293,0,-1,70,RH,5,6,1,No,69,6,3270,5
P32D,71,485,485,485,1,485,0,-1,71,TH,9,5,2,No,47,5,4247,9
P32D,72,528,528,528,1,528,0,-1,72,TH,4,5,3,No,43,5,2931,4
P32D,73,979,792,979,2,979,0,1,73,TL,6,4,2,No,68,4,2988,6
P32D,74,547,547,547,1,547,0,1,74,TL,5,5,2,No,12,5,4736,5
P32D,75,167,167,167,1,167,0,1,75,TL,4,4,1,No,8,4,3533,4
P32D,76,293,293,293,1,293,0,-1,76,TH,6,4,1,No,27,4,4209,6
P32D,77,1129,236,1129,3,1129,0,-1,77,RL,5,8,2,No,22,8,3142,5
P32D,78,647,195,417,2,1045,0,0,78,TL,6,3,1,No,32,3,4881,6
P32D,79,441,241,441,2,441,0,-1,79,RH,6,6,2,No,49,6,3768,6
P32D,80,449,241,449,2,449,0,-1,80,RH,4,5,2,No,1,5,1940,4
P32D,81,492,248,248,1,248,0,-1,81,RL,6,4,2,No,74,4,2344,6
P32D,82,703,87,87,1,1017,0,1,82,TL,4,4,1,No,4,4,3735,4
P32D,83,249,249,249,1,249,0,-1,83,RL,4,4,3,No,38,4,2651,4
P32D,84,219,219,219,1,219,0,-1,84,RL,5,4,2,No,30,4,2688,5
P33A,5,431,431,431,1,431,0,-1,5,TL,5,3,1,No,53,3,4267,5
P33A,6,791,660,791,2,791,0,-1,6,TL,6,5,2,No,13,5,3802,6
P33A,7,468,468,468,1,468,0,-1,7,RL,6,7,1,No,27,7,2911,6
P33A,8,425,425,425,1,425,0,-1,8,RL,5,4,2,No,51,4,5636,5
P33A,9,475,139,139,1,680,0,-1,9,RH,4,7,2,No,42,7,4722,4
P33A,10,574,160,302,2,967,0,-1,10,RL,5,6,2,No,7,5,4203,5
P33A,11,490,227,490,2,490,0,1,11,TH,4,4,2,No,76,4,5820,4
P33A,12,561,377,561,2,561,0,1,12,TH,7,4,2,No,72,4,4583,7
P33A,13,571,571,571,1,571,0,-1,13,RH,6,5,1,No,34,5,6313,6
P33A,14,339,339,339,1,339,0,1,14,TH,7,3,1,No,64,3,4482,7
P33A,15,292,292,292,1,292,0,-1,15,RH,4,5,2,No,2,5,3055,4
P33A,16,403,171,171,1,727,0,-1,16,TL,6,4,2,No,77,4,4660,6
P33A,17,196,196,196,1,196,0,-1,17,RH,6,6,1,No,66,6,3855,6
P33A,18,507,328,507,2,507,0,-1,18,TL,6,3,1,No,33,3,3152,6
P33A,19,147,147,147,1,147,0,1,19,TH,5,3,1,No,80,3,4309,5
P33A,20,685,167,167,1,868,0,1,20,TH,4,4,2,No,52,4,3128,4
P33A,21,524,328,524,2,524,0,-1,21,RH,4,5,2,No,78,5,4753,4
P33A,22,521,303,303,1,303,0,-1,22,RL,8,5,1,No,63,5,4271,8
P33A,23,525,366,525,2,525,0,-1,23,RL,4,6,2,No,67,6,6045,4
P33A,24,489,489,489,1,489,0,-1,24,RH,5,4,2,No,30,4,3746,5
P33A,25,395,222,222,1,222,0,-1,25,TL,7,3,1,No,65,3,4610,7
P33A,26,170,170,170,1,574,0,1,26,TH,4,4,1,No,4,4,4686,4
P33A,27,666,261,261,1,261,0,-1,27,RH,5,5,2,No,22,5,4082,5
P33A,28,365,230,365,2,365,0,1,28,TH,5,5,2,No,12,5,5328,5
P33A,29,2100,339,1530,4,1530,0,-1,29,RL,8,7,1,No,59,7,6798,8
P33A,30,1401,347,1401,5,1401,0,-1,30,TL,5,4,1,No,69,4,5110,5
P33A,31,1627,255,1399,5,1399,0,-1,31,RL,4,6,3,No,43,6,5215,4
P33A,32,0,NA,NA,NA,NA,1,1,32,TH,6,4,1,No,56,4,3601,6
P33A,33,1528,728,728,1,1791,0,1,33,TH,6,5,2,No,24,5,5639,6
P33A,34,228,228,228,1,228,0,-1,34,RH,5,5,1,No,46,5,4256,5
P33A,35,326,326,326,1,326,0,1,35,TH,4,4,1,No,20,4,3726,4
P33A,36,573,336,336,1,336,0,1,36,TH,6,3,1,No,32,3,6425,6
P33A,37,299,299,299,1,299,0,-1,37,RH,6,4,2,No,74,4,3809,6
P33A,38,618,226,618,3,618,0,-1,38,RH,6,6,1,No,10,6,4424,6
P33A,39,774,643,774,2,774,0,-1,39,TL,4,4,2,No,61,4,4353,4
P33A,40,450,302,450,2,450,0,-1,40,RL,4,5,2,No,3,5,5818,4
P33A,41,649,348,649,2,649,0,-1,41,TL,8,4,1,No,5,4,4026,8
P33A,42,650,225,650,3,650,0,-1,42,RL,6,6,2,No,19,6,4155,6
P33A,43,357,357,357,1,357,0,1,43,TH,4,4,1,No,8,4,3527,4
P33A,44,302,302,302,1,302,0,1,44,TH,4,4,1,No,44,4,5329,4
P33A,45,1441,326,326,1,1652,0,-1,45,TL,5,5,3,No,37,5,5137,5
P33A,46,639,300,300,1,847,0,-1,46,RL,9,6,2,No,47,6,5658,9
P33A,47,547,399,547,2,547,0,1,47,TH,7,4,1,No,60,4,6161,7
P33A,48,1080,668,1080,2,1080,0,-1,48,TL,8,4,1,No,57,4,8860,8
P33A,49,371,371,371,1,371,0,-1,49,TL,5,4,2,No,25,4,4676,5
P33A,50,1429,642,1429,4,1429,0,-1,50,RL,6,5,2,No,23,5,5595,6
P33A,51,149,149,149,1,149,0,-1,51,RH,5,5,2,No,6,5,4711,5
P33A,52,288,288,288,1,288,0,1,52,TH,7,4,1,No,28,4,5054,7
P33A,53,791,411,791,3,791,0,-1,53,RH,5,6,2,No,14,6,5609,5
P33A,54,327,327,327,1,327,0,-1,54,TL,4,4,2,No,1,4,4175,4
P33A,55,174,174,174,1,174,0,1,55,TH,6,4,1,No,16,4,4142,6
P33A,56,574,422,422,1,422,0,-1,56,RH,5,5,2,No,50,5,5274,5
P33A,57,1070,340,1070,4,1070,0,-1,57,RL,4,5,1,No,35,5,3672,4
P33A,58,284,284,284,1,284,0,-1,58,RL,4,5,2,No,71,5,4269,4
P33A,59,989,214,989,4,989,0,-1,59,TL,5,6,3,No,17,6,7297,5
P33A,60,1579,523,828,2,1828,0,-1,60,RH,4,5,2,No,18,5,7534,4
P33A,61,0,NA,NA,NA,NA,1,-1,61,TL,4,4,1,No,9,4,4726,4
P33A,62,232,232,232,1,232,0,-1,62,RH,7,6,1,No,62,6,5258,7
P33A,63,716,716,716,1,716,0,-1,63,RH,4,5,1,No,54,5,5066,4
P33A,64,716,572,716,2,716,0,-1,64,RL,5,5,1,No,55,5,5970,5
P33A,65,840,181,181,1,1082,0,-1,65,RH,5,5,1,No,26,5,7287,5
P33A,66,650,251,650,2,650,0,-1,66,RL,6,6,2,No,11,6,8898,6
P33A,67,690,261,690,3,690,0,-1,67,TL,5,5,2,No,21,5,5954,5
P33A,68,693,319,550,2,550,0,-1,68,RL,4,4,1,No,79,4,7145,4
P33A,69,934,194,934,4,934,0,-1,69,TL,5,4,2,No,41,4,3955,5
P33A,70,657,657,657,1,657,0,-1,70,TL,5,4,1,No,45,4,4997,5
P33A,71,813,222,813,3,813,0,-1,71,RL,5,5,2,No,75,5,4479,5
P33A,72,646,542,646,2,646,0,-1,72,RH,5,5,1,No,70,5,5030,5
P33A,73,130,130,130,1,333,0,1,73,TH,6,4,1,No,48,4,4288,6
P33A,74,484,231,484,2,484,0,-1,74,RH,4,6,3,No,38,6,5963,4
P33A,75,547,279,279,1,931,0,-1,75,TL,6,5,2,No,49,5,6683,6
P33A,76,740,279,509,2,509,0,-1,76,RL,6,4,1,No,31,4,5493,6
P33A,77,551,237,551,2,551,0,-1,77,RL,5,6,2,No,39,6,5726,5
P33A,78,332,332,332,1,332,0,1,78,TH,6,4,2,No,68,4,5753,6
P33A,79,454,243,243,1,593,0,-1,79,RL,4,7,2,No,15,7,5171,4
P33A,80,488,271,488,2,488,0,-1,80,TL,6,4,2,No,73,4,5640,6
P33A,81,707,297,707,3,707,0,-1,81,RH,4,6,1,No,58,6,5521,4
P33A,82,1004,740,1004,2,1239,0,1,82,TH,4,4,1,No,36,4,6177,4
P33A,83,1070,288,1070,4,1070,0,-1,83,TL,8,5,2,No,29,5,10251,8
P33A,84,597,213,597,2,597,0,1,84,TH,5,5,2,No,40,5,4906,5
P34B,5,672,223,223,1,1272,0,-1,5,TH,5,4,1,No,69,4,5650,5
P34B,6,458,249,458,2,458,0,-1,6,RH,9,6,2,No,47,6,4980,9
P34B,7,1195,340,858,3,858,0,-1,7,TL,4,4,1,No,58,4,3800,4
P34B,8,265,265,265,1,265,0,-1,8,RH,5,6,2,No,75,6,2968,5
P34B,9,224,224,224,1,224,0,-1,9,TH,5,6,3,No,17,6,4703,5
P34B,10,300,300,300,1,300,0,-1,10,RH,5,4,2,No,51,4,3867,5
P34B,11,316,316,316,1,316,0,-1,11,RH,8,5,1,No,63,5,4429,8
P34B,12,526,330,526,2,526,0,-1,12,TH,5,5,2,No,21,5,4910,5
P34B,13,902,284,902,2,902,0,-1,13,TL,6,4,1,No,10,4,5012,6
P34B,14,483,181,483,2,483,0,1,14,RL,7,5,2,No,72,5,3356,7
P34B,15,1311,417,417,1,1588,0,-1,15,TH,4,4,1,No,9,4,4180,4
P34B,16,1589,390,1589,4,1589,0,-1,16,TL,6,4,1,No,34,4,5006,6
P34B,17,1059,593,1059,2,1059,0,-1,17,TL,4,4,2,No,2,4,3542,4
P34B,18,185,185,185,1,185,0,-1,18,TL,5,5,2,No,50,5,3557,5
P34B,19,0,NA,NA,NA,NA,1,-1,19,TL,4,5,3,No,38,5,4274,4
P34B,20,686,428,428,1,428,0,-1,20,RH,4,4,2,No,71,4,3431,4
P34B,21,511,276,511,2,511,0,1,21,RL,6,7,2,No,24,7,3135,6
P34B,22,259,259,259,1,259,0,-1,22,RH,6,5,2,No,23,5,3427,6
P34B,23,506,236,506,2,506,0,-1,23,RH,6,6,1,No,27,6,3121,6
P34B,24,585,266,585,2,585,0,-1,24,RH,4,4,1,No,79,4,4171,4
P34B,25,396,243,396,2,396,0,-1,25,RH,4,6,2,No,15,6,3074,4
P34B,26,266,266,266,1,266,0,1,26,RL,6,6,1,No,32,6,2906,6
P34B,27,200,200,200,1,200,0,-1,27,RH,6,5,2,No,19,5,4015,6
P34B,28,919,370,919,2,919,0,-1,28,TH,8,5,2,No,29,5,5179,8
P34B,29,412,189,412,2,412,0,-1,29,TL,4,3,2,No,42,5,4214,4
P34B,30,236,236,236,1,236,0,-1,30,RH,5,5,2,No,39,5,3346,5
P34B,31,244,244,244,1,244,0,-1,31,RH,4,6,3,No,43,6,3596,4
P34B,32,249,249,249,1,249,0,-1,32,RH,6,5,2,No,11,5,3531,6
P34B,33,623,240,623,2,623,0,1,33,RL,7,6,1,No,60,6,3686,7
P34B,34,763,564,763,2,763,0,1,34,RL,4,5,1,No,36,5,2413,4
P34B,35,1034,360,547,2,547,0,1,35,RL,7,4,1,No,64,4,4202,7
P34B,36,0,NA,NA,NA,NA,1,-1,36,TL,5,5,2,No,22,5,3513,5
P34B,37,805,592,592,1,592,0,-1,37,TH,4,4,2,No,61,4,3159,4
P34B,38,560,259,560,2,560,0,-1,38,TH,6,5,2,No,49,5,4609,6
P34B,39,263,263,263,1,263,0,-1,39,TH,8,4,1,No,57,4,4314,8
P34B,40,232,232,232,1,232,0,0,40,RL,4,5,1,No,44,5,4105,4
P34B,41,540,352,540,2,540,0,-1,41,TL,4,3,1,No,54,3,3363,4
P34B,42,679,509,679,2,679,0,-1,42,TL,6,4,2,No,74,4,3103,6
P34B,43,543,179,543,2,543,0,-1,43,TH,5,4,2,No,25,4,3512,5
P34B,44,435,210,435,2,435,0,-1,44,RH,4,6,1,No,35,6,2544,4
P34B,45,570,419,570,2,570,0,-1,45,TH,6,5,2,No,13,5,3452,6
P34B,46,532,349,532,2,532,0,-1,46,TL,5,5,2,No,14,5,4280,5
P34B,47,323,323,323,1,323,0,-1,47,TL,5,4,1,No,46,4,3131,5
P34B,48,665,266,665,2,665,0,-1,48,TH,6,3,1,No,33,3,3872,6
P34B,49,762,337,762,2,762,0,-1,49,TH,6,4,2,No,77,4,3697,6
P34B,50,317,317,317,1,317,0,1,50,RL,6,5,2,No,68,5,3462,6
P34B,51,244,244,244,1,244,0,1,51,RL,7,5,1,No,28,5,5184,7
P34B,52,361,361,361,1,361,0,-1,52,TH,8,4,1,No,5,4,4522,8
P34B,53,208,208,208,1,208,0,1,53,RL,6,7,1,No,56,7,2783,6
P34B,54,802,183,802,3,802,0,1,54,RL,4,6,1,No,8,6,3314,4
P34B,55,493,313,493,2,493,0,-1,55,RH,6,3,1,No,31,3,2642,6
P34B,56,1239,426,1239,3,1239,0,-1,56,TL,4,5,2,No,18,5,4032,4
P34B,57,603,305,603,2,603,0,1,57,RL,4,4,2,No,76,4,4288,4
P34B,58,793,282,513,2,513,0,1,58,RL,4,6,1,No,4,6,3542,4
P34B,59,627,301,301,1,301,0,1,59,RL,5,6,2,No,12,6,4125,5
P34B,60,367,367,367,1,367,0,-1,60,TH,7,3,1,No,65,3,4843,7
P34B,61,244,244,244,1,244,0,1,61,RL,5,5,2,No,40,5,2705,5
P34B,62,972,202,508,2,508,0,1,62,RL,4,5,1,No,20,5,4660,4
P34B,63,676,514,676,2,676,0,-1,63,TL,6,4,1,No,66,4,4366,6
P34B,64,522,250,522,2,522,0,-1,64,TH,4,4,2,No,1,4,3644,4
P34B,65,569,569,569,1,569,0,-1,65,TH,6,4,2,No,73,4,3761,6
P34B,66,348,348,348,1,348,0,-1,66,TH,5,5,3,No,37,5,3586,5
P34B,67,340,340,340,1,340,0,-1,67,RH,4,6,2,No,67,6,3454,4
P34B,68,302,302,302,1,302,0,-1,68,RH,5,5,1,No,55,5,3960,5
P34B,69,931,182,931,4,931,0,-1,69,TH,5,4,2,No,41,4,3521,5
P34B,70,478,478,478,1,478,0,-1,70,TL,5,3,1,No,70,3,4566,5
P34B,71,269,269,269,1,269,0,-1,71,RH,5,6,2,No,7,6,1995,5
P34B,72,172,172,172,1,172,0,-1,72,TL,5,4,1,No,26,4,3343,5
P34B,73,303,303,303,1,303,0,-1,73,TL,5,4,2,No,30,4,4360,5
P34B,74,546,546,546,1,546,0,-1,74,TL,7,4,1,No,62,4,5278,7
P34B,75,172,172,172,1,172,0,-1,75,TH,5,4,1,No,45,4,2750,5
P34B,76,640,312,640,2,640,0,1,76,RL,6,5,1,No,16,5,4112,6
P34B,77,1117,414,1117,4,1117,0,-1,77,TL,5,4,2,No,6,4,3003,5
P34B,78,533,272,533,2,533,0,1,78,RL,4,4,2,No,52,4,4077,4
P34B,79,497,314,497,2,497,0,-1,79,RH,8,6,1,No,59,6,3386,8
P34B,80,910,250,250,1,250,0,-1,80,TH,5,3,1,No,53,3,5004,5
P34B,81,227,227,227,1,227,0,-1,81,RH,4,6,2,No,3,6,3461,4
P34B,82,589,289,589,2,589,0,-1,82,TL,4,4,2,No,78,4,5463,4
P34B,83,463,296,463,2,463,0,1,83,RL,5,3,1,No,80,3,3873,5
P34B,84,468,226,468,2,468,0,1,84,RL,6,6,1,No,48,6,2680,6
P35C,5,433,433,433,1,433,0,1,5,RH,6,5,2,No,68,5,4571,6
P35C,6,640,201,640,2,640,0,-1,6,RL,5,6,3,No,37,6,2838,5
P35C,7,812,410,812,2,812,0,1,7,RH,7,5,2,No,72,5,3802,7
P35C,8,443,443,443,1,443,0,-1,8,TH,6,4,1,No,66,4,4085,6
P35C,9,0,NA,NA,NA,NA,1,1,9,RH,4,5,1,No,20,5,3535,4
P35C,10,1124,493,927,3,927,0,-1,10,RL,5,6,1,No,45,6,3444,5
P35C,11,512,272,272,1,728,0,-1,11,TH,5,5,2,No,14,5,4349,5
P35C,12,591,418,591,2,591,0,-1,12,TH,4,4,2,No,2,4,2915,4
P35C,13,257,257,257,1,257,0,-1,13,TL,4,5,2,No,67,5,6470,4
P35C,14,806,554,806,2,806,0,-1,14,TL,8,4,1,No,59,4,6358,8
P35C,15,784,279,784,2,784,0,-1,15,RL,4,5,2,No,61,5,4415,4
P35C,16,1255,636,1255,2,1255,0,-1,16,RL,8,5,1,No,5,5,6208,8
P35C,17,472,472,472,1,472,0,-1,17,TH,5,3,1,No,70,3,4834,5
P35C,18,1158,792,1158,2,1158,0,-1,18,TL,9,5,2,No,47,5,6252,9
P35C,19,362,362,362,1,362,0,-1,19,RL,5,5,2,No,25,5,3414,5
P35C,20,609,263,263,1,263,0,1,20,RH,7,6,1,No,60,6,6974,7
P35C,21,190,190,190,1,190,0,-1,21,RL,6,5,2,No,73,5,2539,6
P35C,22,733,587,733,2,733,0,-1,22,RL,5,5,2,No,21,5,4473,5
P35C,23,722,469,469,1,469,0,-1,23,RL,8,5,1,No,57,5,6765,8
P35C,24,278,278,278,1,278,0,1,24,RH,5,5,2,No,40,5,3525,5
P35C,25,1448,485,1448,3,1448,0,-1,25,TL,5,4,2,No,39,4,6053,5
P35C,26,1029,195,195,1,1349,0,-1,26,RL,8,8,2,No,29,8,6927,8
P35C,27,717,248,717,2,717,0,-1,27,TH,4,4,1,No,58,4,3265,4
P35C,28,1076,582,582,1,1235,0,-1,28,TL,4,4,2,No,3,4,5716,4
P35C,29,446,446,446,1,446,0,-1,29,TH,4,4,2,No,78,4,7370,4
P35C,30,0,NA,NA,NA,NA,1,1,30,RH,4,5,1,No,4,5,3159,4
P35C,31,622,622,622,1,622,0,-1,31,TH,6,4,1,No,10,4,5970,6
P35C,32,489,489,489,1,489,0,-1,32,TH,4,3,1,No,54,3,3919,4
P35C,33,868,276,868,2,868,0,1,33,RH,4,4,2,No,52,4,3632,4
P35C,34,539,539,539,1,539,0,-1,34,TL,6,3,1,No,31,3,5442,6
P35C,35,0,NA,NA,NA,NA,1,1,35,RH,5,4,1,No,80,4,3960,5
P35C,36,300,300,300,1,300,0,1,36,RH,7,4,1,No,64,4,3564,7
P35C,37,1231,667,1231,3,1231,0,-1,37,RL,6,6,2,No,13,6,4170,6
P35C,38,318,318,318,1,318,0,1,38,RH,6,4,1,No,32,4,4868,6
P35C,39,463,463,463,1,463,0,-1,39,TL,4,3,1,No,79,3,4054,4
P35C,40,219,219,219,1,219,0,-1,40,TL,6,4,1,No,27,4,3706,6
P35C,41,1679,795,1679,3,1679,0,-1,41,TL,6,5,2,No,11,5,5247,6
P35C,42,492,231,231,1,778,0,-1,42,TL,5,4,2,No,75,4,5640,5
P35C,43,642,332,642,2,642,0,-1,43,TL,5,4,1,No,55,4,3299,5
P35C,44,673,673,673,1,673,0,-1,44,TL,4,5,3,No,43,5,4950,4
P35C,45,0,NA,NA,NA,NA,1,1,45,RH,6,6,1,No,16,6,3008,6
P35C,46,625,233,233,1,898,0,-1,46,TH,5,4,2,No,30,4,3483,5
P35C,47,1812,355,1812,5,1812,0,-1,47,TL,5,4,2,No,51,4,5092,5
P35C,48,982,319,982,3,982,0,-1,48,RL,5,6,3,No,17,6,4425,5
P35C,49,988,188,988,3,988,0,-1,49,TH,5,4,1,No,26,4,5072,5
P35C,50,201,201,201,1,201,0,1,50,RH,7,6,1,No,28,6,4217,7
P35C,51,627,627,627,1,627,0,-1,51,TH,7,4,1,No,62,4,6124,7
P35C,52,900,219,900,3,900,0,-1,52,TL,6,5,2,No,23,5,5663,6
P35C,53,1388,779,967,2,1780,0,-1,53,TH,4,5,2,No,18,5,5958,4
P35C,54,558,558,558,1,558,0,1,54,RH,5,5,2,No,12,5,3971,5
P35C,55,745,491,491,1,939,0,-1,55,RL,6,6,2,No,49,6,6062,6
P35C,56,295,295,295,1,295,0,-1,56,TH,5,4,2,No,6,4,4110,5
P35C,57,734,171,171,1,1326,0,-1,57,TH,5,5,2,No,22,5,6519,5
P35C,58,1045,181,646,2,1356,0,-1,58,TL,8,3,1,No,63,3,5855,8
P35C,59,0,NA,NA,NA,NA,1,-1,59,RL,4,5,2,No,1,5,2345,4
P35C,60,254,254,254,1,254,0,1,60,RH,4,5,1,No,44,5,5912,4
P35C,61,816,200,200,1,1086,0,-1,61,TH,6,4,2,No,74,4,4240,6
P35C,62,729,159,159,1,1012,0,-1,62,TH,5,5,2,No,50,5,5149,5
P35C,63,496,496,496,1,496,0,-1,63,RL,5,5,1,No,53,5,4353,5
P35C,64,1166,269,269,1,944,0,-1,64,TL,4,5,2,No,15,5,6007,4
P35C,65,686,306,686,2,686,0,-1,65,TL,5,4,2,No,7,4,4217,5
P35C,66,319,319,319,1,699,0,-1,66,TL,6,5,2,No,19,5,5619,6
P35C,67,1094,244,1094,3,1094,0,-1,67,RL,4,5,1,No,9,5,2552,4
P35C,68,964,756,964,2,964,0,-1,68,RL,5,5,1,No,69,5,4067,5
P35C,69,433,219,433,2,433,0,1,69,RH,6,5,1,No,48,5,4335,6
P35C,70,1240,352,1240,4,1240,0,1,70,RH,6,7,2,No,24,7,3886,6
P35C,71,1134,625,1134,2,1134,0,-1,71,TL,4,3,1,No,35,3,4165,4
P35C,72,305,305,305,1,305,0,1,72,RH,4,5,1,No,36,5,3464,4
