participant,item,congruency,task,IA_LABEL,totread,fpass,spass,regpath,regin,reginc,regout,regoutc,skip,accuracy,rt,order,trial_trt
4_2,4_inc,incongruent,entertainment,Target,1899,1899,,1899,0,0,0,0,0,1,4708,1,11193
4_2,4_inc,incongruent,entertainment,Spillover,1102,377,725,1102,0,0,0,0,0,1,4708,1,11193
4_2,4_inc,incongruent,entertainment,Coda,1385,1385,,1385,0,0,0,0,0,1,4708,1,11193
4_2,1_cong,congruent,entertainment,Context,7607,7607,,7607,0,0,0,0,0,1,4296,1,12227
4_2,1_cong,congruent,entertainment,Target,1193,1193,,1193,0,0,0,0,0,1,4296,1,12227
4_2,1_cong,congruent,entertainment,Spillover,1726,1726,,1726,0,0,0,0,0,1,4296,1,12227
4_2,1_cong,congruent,entertainment,Coda,1701,1701,,1701,0,0,0,0,0,1,4296,1,12227
4_2,9_cong,congruent,entertainment,Context,7830,7830,,7830,0,0,0,0,0,1,7500,1,10548
4_2,9_cong,congruent,entertainment,Target,669,669,,669,0,0,0,0,0,1,7500,1,10548
4_2,9_cong,congruent,entertainment,Spillover,1001,1001,,1001,0,0,0,0,0,1,7500,1,10548
4_2,9_cong,congruent,entertainment,Coda,1048,1048,,1048,0,0,0,0,0,1,7500,1,10548
4_2,6_inc,incongruent,entertainment,Context,7124,7124,,7124,0,0,0,0,0,0,3336,1,11177
4_2,6_inc,incongruent,entertainment,Target,1266,1266,,1266,0,0,0,0,0,0,3336,1,11177
4_2,6_inc,incongruent,entertainment,Spillover,1622,1622,,1622,0,0,0,0,0,0,3336,1,11177
4_2,6_inc,incongruent,entertainment,Coda,1165,1165,,1165,0,0,0,0,0,0,3336,1,11177
4_2,3_cong,congruent,entertainment,Context,7604,7604,,7604,0,0,0,0,0,0,4350,1,10636
4_2,3_cong,congruent,entertainment,Target,807,807,,807,0,0,0,0,0,0,4350,1,10636
4_2,3_cong,congruent,entertainment,Spillover,1027,1027,,1027,0,0,0,0,0,0,4350,1,10636
4_2,3_cong,congruent,entertainment,Coda,1198,1198,,1198,0,0,0,0,0,0,4350,1,10636
4_2,13_cong,congruent,fact_check,Context,9590,6787,2803,6787,1,1,0,0,0,1,3644,2,14095
4_2,13_cong,congruent,fact_check,Target,1243,1243,,1243,0,0,0,0,0,1,3644,2,14095
4_2,13_cong,congruent,fact_check,Spillover,1870,1734,136,1734,1,1,0,0,0,1,3644,2,14095
4_2,13_cong,congruent,fact_check,Coda,1392,1392,,4331,0,0,1,1,0,1,3644,2,14095
4_2,17_cong,congruent,fact_check,Context,7456,7456,,7456,0,0,0,0,0,1,3229,2,11353
4_2,17_cong,congruent,fact_check,Target,1235,1235,,1235,0,0,0,0,0,1,3229,2,11353
4_2,17_cong,congruent,fact_check,Spillover,1368,1368,,1368,0,0,0,0,0,1,3229,2,11353
4_2,17_cong,congruent,fact_check,Coda,1294,1294,,1294,0,0,0,0,0,1,3229,2,11353
4_2,16_inc,incongruent,fact_check,Context,5970,5970,,5970,0,0,0,0,0,1,3264,2,9501
4_2,16_inc,incongruent,fact_check,Target,1212,1212,,1212,0,0,0,0,0,1,3264,2,9501
4_2,16_inc,incongruent,fact_check,Spillover,1027,1027,,1027,0,0,0,0,0,1,3264,2,9501
4_2,16_inc,incongruent,fact_check,Coda,1292,1292,,1292,0,0,0,0,0,1,3264,2,9501
4_2,22_inc,incongruent,fact_check,Context,6935,6935,,6935,0,0,0,0,0,1,2455,2,9633
4_2,22_inc,incongruent,fact_check,Target,617,617,,617,0,0,0,0,0,1,2455,2,9633
4_2,22_inc,incongruent,fact_check,Spillover,1402,1402,,1402,0,0,0,0,0,1,2455,2,9633
4_2,22_inc,incongruent,fact_check,Coda,679,679,,679,0,0,0,0,0,1,2455,2,9633
4_2,15_cong,congruent,fact_check,Context,6600,6600,,6600,0,0,0,0,0,1,3285,2,9317
4_2,15_cong,congruent,fact_check,Target,982,982,,982,0,0,0,0,0,1,3285,2,9317
4_2,15_cong,congruent,fact_check,Spillover,790,663,127,663,1,1,0,0,0,1,3285,2,9317
4_2,15_cong,congruent,fact_check,Coda,945,110,835,1072,0,0,1,1,0,1,3285,2,9317
4_2,14_inc,incongruent,fact_check,Context,6826,6826,,6826,0,0,0,0,0,1,2194,2,10716
4_2,14_inc,incongruent,fact_check,Target,1230,1230,,1230,0,0,0,0,0,1,2194,2,10716
4_2,14_inc,incongruent,fact_check,Spillover,1309,1309,,1309,0,0,0,0,0,1,2194,2,10716
4_2,14_inc,incongruent,fact_check,Coda,1351,1351,,1351,0,0,0,0,0,1,2194,2,10716
4_2,23_cong,congruent,fact_check,Context,7374,7374,,7374,0,0,0,0,0,1,2577,2,10386
4_2,23_cong,congruent,fact_check,Target,1442,1442,,1442,0,0,0,0,0,1,2577,2,10386
4_2,23_cong,congruent,fact_check,Spillover,887,887,,887,0,0,0,0,0,1,2577,2,10386
4_2,23_cong,congruent,fact_check,Coda,683,683,,683,0,0,0,0,0,1,2577,2,10386
4_2,21_cong,congruent,fact_check,Context,6858,6858,,6858,0,0,0,0,0,1,2064,2,9537
4_2,21_cong,congruent,fact_check,Target,1222,1222,,1222,0,0,0,0,0,1,2064,2,9537
4_2,21_cong,congruent,fact_check,Spillover,852,852,,852,0,0,0,0,0,1,2064,2,9537
4_2,21_cong,congruent,fact_check,Coda,605,605,,605,0,0,0,0,0,1,2064,2,9537
4_2,19_cong,congruent,fact_check,Context,7164,7164,,7164,0,0,0,0,0,1,2088,2,8702
4_2,19_cong,congruent,fact_check,Target,1538,1538,,1538,0,0,0,0,0,1,2088,2,8702
4_2,19_cong,congruent,fact_check,Spillover,0,.,,.,.,.,.,.,1,1,2088,2,8702
4_2,19_cong,congruent,fact_check,Coda,0,.,,.,.,.,.,.,1,1,2088,2,8702
4_2,18_inc,incongruent,fact_check,Context,5686,5686,,5686,0,0,0,0,0,1,3003,2,9742
4_2,18_inc,incongruent,fact_check,Target,1800,1800,,1800,0,0,0,0,0,1,3003,2,9742
4_2,18_inc,incongruent,fact_check,Spillover,1496,1496,,1496,0,0,0,0,0,1,3003,2,9742
4_2,18_inc,incongruent,fact_check,Coda,760,760,,760,0,0,0,0,0,1,3003,2,9742
4_2,20_inc,incongruent,fact_check,Context,6740,5777,963,5777,1,1,0,0,0,1,2315,2,8624
4_2,20_inc,incongruent,fact_check,Target,1668,943,725,2631,0,0,1,1,0,1,2315,2,8624
4_2,20_inc,incongruent,fact_check,Spillover,216,216,,216,0,0,0,0,0,1,2315,2,8624
4_2,20_inc,incongruent,fact_check,Coda,0,.,,.,.,.,.,.,1,1,2315,2,8624
5_1,7_inc,incongruent,fact_check,Context,12101,10708,1393,10708,1,1,0,0,0,0,7066,1,17575
5_1,7_inc,incongruent,fact_check,Target,1450,1450,,1450,0,0,0,0,0,0,7066,1,17575
5_1,7_inc,incongruent,fact_check,Spillover,2058,2058,,2058,0,0,0,0,0,0,7066,1,17575
5_1,7_inc,incongruent,fact_check,Coda,1966,1966,,3359,0,0,1,1,0,0,7066,1,17575
5_1,4_cong,congruent,fact_check,Context,12510,12510,,12510,0,0,0,0,0,1,4120,1,17774
5_1,4_cong,congruent,fact_check,Target,1361,1361,,1361,0,0,0,0,0,1,4120,1,17774
5_1,4_cong,congruent,fact_check,Spillover,1663,1663,,1663,0,0,0,0,0,1,4120,1,17774
5_1,4_cong,congruent,fact_check,Coda,2240,2240,,2240,0,0,0,0,0,1,4120,1,17774
5_1,11_inc,incongruent,fact_check,Context,14083,12583,806,12583,1,2,0,0,0,1,7229,1,19836
5_1,11_inc,incongruent,fact_check,Target,1764,1628,136,1628,1,1,0,0,0,1,7229,1,19836
5_1,11_inc,incongruent,fact_check,Spillover,1881,147,1734,2687,0,0,1,1,0,1,7229,1,19836
5_1,11_inc,incongruent,fact_check,Coda,2108,2108,,2938,0,0,1,1,0,1,7229,1,19836
5_1,3_inc,incongruent,fact_check,Context,10207,9314,893,9314,1,1,0,0,0,1,2774,1,21322
5_1,3_inc,incongruent,fact_check,Target,4735,1850,1972,1850,1,2,0,0,0,1,2774,1,21322
5_1,3_inc,incongruent,fact_check,Spillover,4327,1941,669,8105,0,0,1,2,0,1,2774,1,21322
5_1,3_inc,incongruent,fact_check,Coda,2053,2053,,2053,0,0,0,0,0,1,2774,1,21322
5_1,12_cong,congruent,fact_check,Context,7953,7953,,7953,0,0,0,0,0,1,2250,1,12295
5_1,12_cong,congruent,fact_check,Target,1245,1245,,1245,0,0,0,0,0,1,2250,1,12295
5_1,12_cong,congruent,fact_check,Spillover,1582,1582,,1582,0,0,0,0,0,1,2250,1,12295
5_1,12_cong,congruent,fact_check,Coda,1515,1515,,1515,0,0,0,0,0,1,2250,1,12295
5_1,9_inc,incongruent,fact_check,Context,17277,16474,803,16474,1,1,0,0,0,1,2715,1,22820
5_1,9_inc,incongruent,fact_check,Target,2196,1814,382,1814,0,0,0,0,0,1,2715,1,22820
5_1,9_inc,incongruent,fact_check,Spillover,1396,105,1291,2581,0,0,1,1,0,1,2715,1,22820
5_1,9_inc,incongruent,fact_check,Coda,1951,1951,,1951,0,0,0,0,0,1,2715,1,22820
5_1,6_cong,congruent,fact_check,Context,11730,11730,,11730,0,0,0,0,0,1,2349,1,16534
5_1,6_cong,congruent,fact_check,Target,1939,1939,,1939,0,0,0,0,0,1,2349,1,16534
5_1,6_cong,congruent,fact_check,Spillover,1637,1637,,1637,0,0,0,0,0,1,2349,1,16534
5_1,6_cong,congruent,fact_check,Coda,1228,1228,,1228,0,0,0,0,0,1,2349,1,16534
5_1,5_inc,incongruent,fact_check,Context,11664,11664,,11664,0,0,0,0,0,0,3644,1,17063
5_1,5_inc,incongruent,fact_check,Target,2456,2456,,2456,0,0,0,0,0,0,3644,1,17063
5_1,5_inc,incongruent,fact_check,Spillover,1661,1661,,1661,0,0,0,0,0,0,3644,1,17063
5_1,5_inc,incongruent,fact_check,Coda,1282,1282,,1282,0,0,0,0,0,0,3644,1,17063
5_1,1_inc,incongruent,fact_check,Context,9024,8031,993,8031,1,1,0,0,0,0,4021,1,13606
5_1,1_inc,incongruent,fact_check,Target,1318,1318,,1318,0,0,0,0,0,0,4021,1,13606
5_1,1_inc,incongruent,fact_check,Spillover,1695,479,1216,2688,0,0,1,1,0,0,4021,1,13606
5_1,1_inc,incongruent,fact_check,Coda,1569,1569,,1569,0,0,0,0,0,0,4021,1,13606
5_1,21_inc,incongruent,entertainment,Context,13123,11212,533,11212,1,3,0,0,0,1,6913,2,19615
5_1,21_inc,incongruent,entertainment,Target,2710,1560,471,2093,1,1,1,1,0,1,6913,2,19615
5_1,21_inc,incongruent,entertainment,Spillover,1757,1757,,1757,0,0,0,0,0,1,6913,2,19615
5_1,21_inc,incongruent,entertainment,Coda,2025,306,1719,4553,0,0,1,1,0,1,6913,2,19615
5_1,17_inc,incongruent,entertainment,Context,9436,9436,,9436,0,0,0,0,0,1,2186,2,13042
5_1,17_inc,incongruent,entertainment,Target,751,751,,751,0,0,0,0,0,1,2186,2,13042
5_1,17_inc,incongruent,entertainment,Spillover,2017,2017,,2017,0,0,0,0,0,1,2186,2,13042
5_1,17_inc,incongruent,entertainment,Coda,838,838,,838,0,0,0,0,0,1,2186,2,13042
5_1,16_cong,congruent,entertainment,Context,7605,7284,321,7284,1,1,0,0,0,1,2038,2,13928
5_1,16_cong,congruent,entertainment,Target,3906,2043,220,2043,1,2,0,0,0,1,2038,2,13928
5_1,16_cong,congruent,entertainment,Spillover,1757,141,1616,3941,0,0,1,2,0,1,2038,2,13928
5_1,16_cong,congruent,entertainment,Coda,660,660,,660,0,0,0,0,0,1,2038,2,13928
5_1,22_cong,congruent,entertainment,Context,9723,9723,,9723,0,0,0,0,0,0,1895,2,13660
5_1,22_cong,congruent,entertainment,Target,1223,1223,,1223,0,0,0,0,0,0,1895,2,13660
5_1,22_cong,congruent,entertainment,Spillover,1544,1544,,1544,0,0,0,0,0,0,1895,2,13660
5_1,22_cong,congruent,entertainment,Coda,1170,1170,,1170,0,0,0,0,0,0,1895,2,13660
5_1,13_inc,incongruent,entertainment,Context,14406,14406,,14406,0,0,0,0,0,1,3020,2,18369
5_1,13_inc,incongruent,entertainment,Target,1279,1279,,1279,0,0,0,0,0,1,3020,2,18369
5_1,13_inc,incongruent,entertainment,Spillover,1120,1120,,1120,0,0,0,0,0,1,3020,2,18369
5_1,13_inc,incongruent,entertainment,Coda,1564,1564,,1564,0,0,0,0,0,1,3020,2,18369
5_1,14_cong,congruent,entertainment,Context,10082,10082,,10082,0,0,0,0,0,0,2892,2,13003
5_1,14_cong,congruent,entertainment,Target,1759,1400,359,1400,1,1,0,0,0,0,2892,2,13003
5_1,14_cong,congruent,entertainment,Spillover,1162,1162,,1521,0,0,1,1,0,0,2892,2,13003
5_1,14_cong,congruent,entertainment,Coda,0,.,,.,.,.,.,.,1,0,2892,2,13003
5_1,19_inc,incongruent,entertainment,Context,8480,8011,469,8011,1,1,0,0,0,1,2496,2,13222
5_1,19_inc,incongruent,entertainment,Target,1961,1709,252,2178,1,1,1,1,0,1,2496,2,13222
5_1,19_inc,incongruent,entertainment,Spillover,1910,1910,,2162,0,0,1,1,0,1,2496,2,13222
5_1,19_inc,incongruent,entertainment,Coda,871,871,,871,0,0,0,0,0,1,2496,2,13222
5_1,20_cong,congruent,entertainment,Context,13816,12020,428,12020,1,3,0,0,0,1,2389,2,23084
5_1,20_cong,congruent,entertainment,Target,2390,1799,284,2511,1,1,1,1,0,1,2389,2,23084
5_1,20_cong,congruent,entertainment,Spillover,5495,2660,254,2660,1,2,0,0,0,1,2389,2,23084
5_1,20_cong,congruent,entertainment,Coda,1383,110,1273,5893,0,0,1,2,0,1,2389,2,23084
5_1,15_inc,incongruent,entertainment,Context,26333,19191,7142,19191,1,1,0,0,0,0,2192,2,31496
5_1,15_inc,incongruent,entertainment,Target,2629,1108,1521,1108,0,0,0,0,0,0,2192,2,31496
5_1,15_inc,incongruent,entertainment,Spillover,1065,1065,,1065,0,0,0,0,0,0,2192,2,31496
5_1,15_inc,incongruent,entertainment,Coda,1469,1469,,10132,0,0,1,1,0,0,2192,2,31496
5_1,18_cong,congruent,entertainment,Context,18603,10598,8005,10598,1,1,0,0,0,0,1940,2,22950
5_1,18_cong,congruent,entertainment,Target,2144,212,1932,10149,0,0,1,1,0,0,1940,2,22950
5_1,18_cong,congruent,entertainment,Spillover,1451,1451,,1451,0,0,0,0,0,0,1940,2,22950
5_1,18_cong,congruent,entertainment,Coda,752,752,,752,0,0,0,0,0,0,1940,2,22950
5_1,23_inc,incongruent,entertainment,Context,20080,18451,1629,18451,1,1,0,0,0,0,2989,2,24339
5_1,23_inc,incongruent,entertainment,Target,1522,1522,,1522,0,0,0,0,0,0,2989,2,24339
5_1,23_inc,incongruent,entertainment,Spillover,860,709,151,2338,1,1,1,1,0,0,2989,2,24339
5_1,23_inc,incongruent,entertainment,Coda,1877,123,1754,2028,0,0,1,1,0,0,2989,2,24339
6_2,3_cong,congruent,entertainment,Context,15672,15672,,15672,0,0,0,0,0,0,6745,1,23899
6_2,3_cong,congruent,entertainment,Target,3294,3294,,3294,0,0,0,0,0,0,6745,1,23899
6_2,3_cong,congruent,entertainment,Spillover,2186,1461,725,2186,0,0,0,0,0,0,6745,1,23899
6_2,3_cong,congruent,entertainment,Coda,2617,2617,,2617,0,0,0,0,0,0,6745,1,23899
6_2,7_cong,congruent,entertainment,Context,13879,13879,,13879,0,0,0,0,0,0,11032,1,19827
6_2,7_cong,congruent,entertainment,Target,1934,1934,,1934,0,0,0,0,0,0,11032,1,19827
6_2,7_cong,congruent,entertainment,Spillover,1845,1845,,1845,0,0,0,0,0,0,11032,1,19827
6_2,7_cong,congruent,entertainment,Coda,2169,2169,,2169,0,0,0,0,0,0,11032,1,19827
6_2,5_cong,congruent,entertainment,Context,15235,3889,479,14245,1,1,0,0,0,0,4349,1,21648
6_2,5_cong,congruent,entertainment,Target,2541,2211,330,2211,0,0,0,0,0,0,4349,1,21648
6_2,5_cong,congruent,entertainment,Spillover,2004,164,1302,3324,0,0,1,1,0,0,4349,1,21648
6_2,5_cong,congruent,entertainment,Coda,1236,1236,,1236,0,0,0,0,0,0,4349,1,21648
6_2,4_inc,incongruent,entertainment,Context,19977,4120,9506,19977,0,0,0,0,0,1,5183,1,26801
6_2,4_inc,incongruent,entertainment,Target,2612,2210,402,2210,1,1,0,0,0,1,5183,1,26801
6_2,4_inc,incongruent,entertainment,Spillover,1590,402,1058,1862,1,1,1,1,0,1,5183,1,26801
6_2,4_inc,incongruent,entertainment,Coda,2161,140,2021,2291,0,0,1,1,0,1,5183,1,26801
6_2,6_inc,incongruent,entertainment,Context,17017,11861,212,11861,1,2,0,0,0,0,4532,1,23797
6_2,6_inc,incongruent,entertainment,Target,2566,297,2269,2778,0,0,1,1,0,0,4532,1,23797
6_2,6_inc,incongruent,entertainment,Spillover,2521,2521,,2521,0,0,0,0,0,0,4532,1,23797
6_2,6_inc,incongruent,entertainment,Coda,1693,1693,,6637,0,0,1,1,0,0,4532,1,23797
6_2,1_cong,congruent,entertainment,Context,11784,11784,,11784,0,0,0,0,0,1,3239,1,17674
6_2,1_cong,congruent,entertainment,Target,1906,1906,,1906,0,0,0,0,0,1,3239,1,17674
6_2,1_cong,congruent,entertainment,Spillover,1808,1676,132,1676,1,1,0,0,0,1,3239,1,17674
6_2,1_cong,congruent,entertainment,Coda,2020,248,1772,2152,0,0,1,1,0,1,3239,1,17674
6_2,11_cong,congruent,entertainment,Context,12713,11341,141,11341,1,2,0,0,0,1,4233,1,26636
6_2,11_cong,congruent,entertainment,Target,3175,1614,359,1614,1,2,0,0,0,1,4233,1,26636
6_2,11_cong,congruent,entertainment,Spillover,6083,152,3984,4495,1,1,1,1,0,1,4233,1,26636
6_2,11_cong,congruent,entertainment,Coda,4665,3565,1100,9186,0,0,1,2,0,1,4233,1,26636
6_2,9_cong,congruent,entertainment,Context,25618,792,1571,18816,1,1,0,0,0,0,3771,1,35425
6_2,9_cong,congruent,entertainment,Target,2528,1788,740,1788,0,0,0,0,0,0,3771,1,35425
6_2,9_cong,congruent,entertainment,Spillover,3208,2535,673,2535,0,0,0,0,0,0,3771,1,35425
6_2,9_cong,congruent,entertainment,Coda,2496,2136,360,10711,0,0,1,1,0,0,3771,1,35425
6_2,12_inc,incongruent,entertainment,Context,13851,5659,8057,5659,1,2,0,0,0,1,4331,1,21453
6_2,12_inc,incongruent,entertainment,Target,4385,210,1052,12449,1,1,1,2,0,1,4331,1,21453
6_2,12_inc,incongruent,entertainment,Spillover,1755,208,1547,1883,0,0,1,1,0,1,4331,1,21453
6_2,12_inc,incongruent,entertainment,Coda,1334,1334,,1334,0,0,0,0,0,1,4331,1,21453
6_2,16_inc,incongruent,fact_check,Context,21087,20928,159,20928,1,1,0,0,0,1,5092,2,25744
6_2,16_inc,incongruent,fact_check,Target,1946,1779,167,1779,1,1,0,0,0,1,5092,2,25744
6_2,16_inc,incongruent,fact_check,Spillover,1138,123,1015,1305,0,0,1,1,0,1,5092,2,25744
6_2,16_inc,incongruent,fact_check,Coda,1573,1573,,1732,0,0,1,1,0,1,5092,2,25744
6_2,15_cong,congruent,fact_check,Context,15894,10084,5347,10084,1,2,0,0,0,1,3996,2,24883
6_2,15_cong,congruent,fact_check,Target,3870,2221,1501,2221,0,0,0,0,0,1,3996,2,24883
6_2,15_cong,congruent,fact_check,Spillover,3287,996,554,10746,0,0,1,2,0,1,3996,2,24883
6_2,15_cong,congruent,fact_check,Coda,1832,1832,,1832,0,0,0,0,0,1,3996,2,24883
6_2,21_cong,congruent,fact_check,Context,14392,14214,178,14214,1,1,0,0,0,0,3489,2,21553
6_2,21_cong,congruent,fact_check,Target,3045,3045,,3045,0,0,0,0,0,0,3489,2,21553
6_2,21_cong,congruent,fact_check,Spillover,2621,2621,,2621,0,0,0,0,0,0,3489,2,21553
6_2,21_cong,congruent,fact_check,Coda,1495,1495,,1673,0,0,1,1,0,0,3489,2,21553
6_2,19_cong,congruent,fact_check,Context,10678,10678,,10678,0,0,0,0,0,1,3588,2,16999
6_2,19_cong,congruent,fact_check,Target,2559,2389,170,2389,1,1,0,0,0,1,3588,2,16999
6_2,19_cong,congruent,fact_check,Spillover,1483,1029,454,1653,0,0,1,1,0,1,3588,2,16999
6_2,19_cong,congruent,fact_check,Coda,2279,2279,,2279,0,0,0,0,0,1,3588,2,16999
6_2,17_cong,congruent,fact_check,Context,19416,19416,,19416,0,0,0,0,0,1,3934,2,24829
6_2,17_cong,congruent,fact_check,Target,1791,1791,,1791,1,1,0,0,1,1,3934,2,24829
6_2,17_cong,congruent,fact_check,Spillover,1884,183,1701,3675,0,0,1,1,0,1,3934,2,24829
6_2,17_cong,congruent,fact_check,Coda,1738,1738,,1738,0,0,0,0,0,1,3934,2,24829
6_2,14_inc,incongruent,fact_check,Context,14409,9163,1744,10907,1,1,0,0,0,1,4467,2,19296
6_2,14_inc,incongruent,fact_check,Target,1708,1708,,1708,0,0,0,0,0,1,4467,2,19296
6_2,14_inc,incongruent,fact_check,Spillover,1635,1635,,1635,0,0,0,0,0,1,4467,2,19296
6_2,14_inc,incongruent,fact_check,Coda,1448,1448,,4950,0,0,1,1,0,1,4467,2,19296
6_2,13_cong,congruent,fact_check,Context,14370,4094,9643,13737,1,1,0,0,0,1,4574,2,20912
6_2,13_cong,congruent,fact_check,Target,2246,2246,,2246,0,0,0,0,0,1,4574,2,20912
6_2,13_cong,congruent,fact_check,Spillover,2003,2003,,2003,0,0,0,0,0,1,4574,2,20912
6_2,13_cong,congruent,fact_check,Coda,2160,2160,,2793,0,0,1,1,0,1,4574,2,20912
6_2,20_inc,incongruent,fact_check,Context,12113,3629,625,7713,1,3,0,0,0,1,5829,2,18260
6_2,20_inc,incongruent,fact_check,Target,1869,367,603,3610,0,0,1,2,0,1,5829,2,18260
6_2,20_inc,incongruent,fact_check,Spillover,2266,2266,,2266,0,0,0,0,0,1,5829,2,18260
6_2,20_inc,incongruent,fact_check,Coda,1790,1790,,4449,0,0,1,1,0,1,5829,2,18260
6_2,22_inc,incongruent,fact_check,Context,15950,15306,644,15306,1,1,0,0,0,1,3124,2,21708
6_2,22_inc,incongruent,fact_check,Target,1194,114,1080,1838,0,0,1,1,0,1,3124,2,21708
6_2,22_inc,incongruent,fact_check,Spillover,2405,2405,,2405,0,0,0,0,0,1,3124,2,21708
6_2,22_inc,incongruent,fact_check,Coda,2159,2159,,2159,0,0,0,0,0,1,3124,2,21708
6_2,23_cong,congruent,fact_check,Context,14528,14140,388,14140,1,1,0,0,0,1,3705,2,20905
6_2,23_cong,congruent,fact_check,Target,2505,1231,693,2312,1,1,1,1,0,1,3705,2,20905
6_2,23_cong,congruent,fact_check,Spillover,1936,1936,,2517,0,0,1,1,0,1,3705,2,20905
6_2,23_cong,congruent,fact_check,Coda,1936,1936,,1936,0,0,0,0,0,1,3705,2,20905
6_2,18_inc,incongruent,fact_check,Context,17900,10991,165,10991,1,3,0,0,0,1,4179,2,25941
6_2,18_inc,incongruent,fact_check,Target,4696,206,1960,2331,1,3,1,1,0,1,4179,2,25941
6_2,18_inc,incongruent,fact_check,Spillover,2165,150,231,7035,0,0,1,2,0,1,4179,2,25941
6_2,18_inc,incongruent,fact_check,Coda,1180,233,947,5584,0,0,1,2,0,1,4179,2,25941
7_1,4_cong,congruent,fact_check,Context,14929,14929,,14929,0,0,0,0,0,1,6263,1,22187
7_1,4_cong,congruent,fact_check,Target,2862,2862,,2862,0,0,0,0,0,1,6263,1,22187
7_1,4_cong,congruent,fact_check,Spillover,2826,2826,,2826,0,0,0,0,0,1,6263,1,22187
7_1,4_cong,congruent,fact_check,Coda,1570,1570,,1570,0,0,0,0,0,1,6263,1,22187
7_1,7_inc,incongruent,fact_check,Context,13876,13876,,13876,0,0,0,0,0,0,6619,1,21322
7_1,7_inc,incongruent,fact_check,Target,2558,2281,277,2281,1,1,0,0,0,0,6619,1,21322
7_1,7_inc,incongruent,fact_check,Spillover,2453,723,1730,2730,0,0,1,1,0,0,6619,1,21322
7_1,7_inc,incongruent,fact_check,Coda,2435,2435,,2435,0,0,0,0,0,0,6619,1,21322
7_1,5_inc,incongruent,fact_check,Context,15599,13938,1661,13938,1,1,0,0,0,0,6028,1,25116
7_1,5_inc,incongruent,fact_check,Target,5764,3954,1810,3954,1,1,0,0,0,0,6028,1,25116
7_1,5_inc,incongruent,fact_check,Spillover,2115,2115,,2115,0,0,0,0,0,0,6028,1,25116
7_1,5_inc,incongruent,fact_check,Coda,1638,1638,,5109,0,0,1,1,0,0,6028,1,25116
7_1,12_cong,congruent,fact_check,Context,12542,12456,86,12456,1,1,0,0,0,1,5987,1,17596
7_1,12_cong,congruent,fact_check,Target,1728,1728,,1728,0,0,0,0,0,1,5987,1,17596
7_1,12_cong,congruent,fact_check,Spillover,1363,1363,,1363,0,0,0,0,0,1,5987,1,17596
7_1,12_cong,congruent,fact_check,Coda,1963,1963,,2049,0,0,1,1,0,1,5987,1,17596
7_1,6_cong,congruent,fact_check,Context,15087,12688,1276,12688,1,2,0,0,0,1,5493,1,22984
7_1,6_cong,congruent,fact_check,Target,3668,3551,117,3551,1,1,0,0,0,1,5493,1,22984
7_1,6_cong,congruent,fact_check,Spillover,2127,1939,188,1939,0,0,0,0,0,1,5493,1,22984
7_1,6_cong,congruent,fact_check,Coda,2102,1746,356,4806,0,0,1,2,0,1,5493,1,22984
7_1,9_inc,incongruent,fact_check,Context,19406,15111,482,15111,1,4,0,0,0,1,3509,1,26670
7_1,9_inc,incongruent,fact_check,Target,2462,2330,132,2944,0,0,1,1,0,1,3509,1,26670
7_1,9_inc,incongruent,fact_check,Spillover,3190,767,390,6697,0,0,1,2,0,1,3509,1,26670
7_1,9_inc,incongruent,fact_check,Coda,1612,1612,,1918,0,0,1,1,0,1,3509,1,26670
7_1,3_inc,incongruent,fact_check,Context,18848,16715,2133,16715,1,1,0,0,0,1,3913,1,27436
7_1,3_inc,incongruent,fact_check,Target,4670,4191,479,4191,0,0,0,0,0,1,3913,1,27436
7_1,3_inc,incongruent,fact_check,Spillover,1759,1759,,1759,0,0,0,0,0,1,3913,1,27436
7_1,3_inc,incongruent,fact_check,Coda,2159,2159,,4771,0,0,1,1,0,1,3913,1,27436
7_1,1_inc,incongruent,fact_check,Context,18080,17481,284,17481,1,2,0,0,0,1,3909,1,27343
7_1,1_inc,incongruent,fact_check,Target,3570,2629,152,2629,0,0,0,0,0,1,3909,1,27343
7_1,1_inc,incongruent,fact_check,Spillover,3578,3578,,3578,0,0,0,0,0,1,3909,1,27343
7_1,1_inc,incongruent,fact_check,Coda,2115,2115,,3655,0,0,1,1,0,1,3909,1,27343
7_1,11_inc,incongruent,fact_check,Context,18113,16414,480,16414,1,2,0,0,0,0,2544,1,26373
7_1,11_inc,incongruent,fact_check,Target,1926,1548,378,1548,0,0,0,0,0,0,2544,1,26373
7_1,11_inc,incongruent,fact_check,Spillover,2744,402,2342,3602,0,0,1,1,0,0,2544,1,26373
7_1,11_inc,incongruent,fact_check,Coda,3590,3590,,4809,0,0,1,1,0,0,2544,1,26373
7_1,23_inc,incongruent,entertainment,Context,21061,21061,,21061,0,0,0,0,0,0,6665,2,30693
7_1,23_inc,incongruent,entertainment,Target,2668,2517,151,2517,1,1,0,0,0,0,6665,2,30693
7_1,23_inc,incongruent,entertainment,Spillover,2856,2266,590,2266,1,1,0,0,0,0,6665,2,30693
7_1,23_inc,incongruent,entertainment,Coda,4108,4108,,4849,0,0,1,1,0,0,6665,2,30693
7_1,17_inc,incongruent,entertainment,Context,20094,16775,1024,16775,1,3,0,0,0,1,2619,2,29068
7_1,17_inc,incongruent,entertainment,Target,3870,416,2591,5521,1,2,1,2,0,1,2619,2,29068
